city,lat,lng,country,population
Smithfield,36.9753,-76.6162,United States,10652
Norfolk,36.8945,-76.259,United States,245115
Dumfries,38.567,-77.3234,United States,5186
Petersburg,37.2042,-77.3914,United States,31882
Clifton Forge,37.8232,-79.825,United States,5080
Falls Church,38.8846,-77.1751,United States,14014
Rocky Mount,37.0045,-79.8855,United States,6047
Galax,36.666,-80.9176,United States,6652
Farmville,37.2968,-78.3993,United States,8916
Martinsville,36.6827,-79.8636,United States,34132
Danville,36.5831,-79.4088,United States,48015
Manassas,38.748,-77.484,United States,41483
Suffolk,36.6953,-76.6398,United States,89273
Harrisonburg,38.4362,-78.8735,United States,72470
Fredericksburg,38.2992,-77.4871,United States,164610
Warrenton,38.7177,-77.7973,United States,9861
Marion,36.8389,-81.5135,United States,7808
Broadway,38.6083,-78.8016,United States,6513
Bridgewater,38.3863,-78.9674,United States,6048
Culpeper,38.4705,-78.0002,United States,19544
Vinton,37.2747,-79.8886,United States,8185
Blacksburg,37.23,-80.4277,United States,93560
Portsmouth,36.8468,-76.354,United States,95252
Newport News,37.1052,-76.5185,United States,181825
Salem,37.2864,-80.0554,United States,25549
Leesburg,39.1057,-77.5543,United States,52607
Pulaski,37.0531,-80.7624,United States,15625
Staunton,38.1593,-79.0608,United States,58077
Wytheville,36.953,-81.0881,United States,7114
Bristol,36.618,-82.1607,United States,16960
Ashland,37.7597,-77.4715,United States,7649
Hampton,37.0551,-76.3629,United States,135410
Roanoke,37.2784,-79.9581,United States,215793
Williamsburg,37.2691,-76.7075,United States,81840
Front Royal,38.926,-78.1837,United States,19557
Alexandria,38.8184,-77.0861,United States,155810
Norton,36.9317,-82.626,United States,10259
Vienna,38.8996,-77.2597,United States,16468
Lynchburg,37.4004,-79.1911,United States,123795
Emporia,36.6953,-77.5356,United States,6393
Woodstock,38.8753,-78.5158,United States,7225
Richlands,37.0877,-81.8082,United States,8938
Poquoson,37.1318,-76.3569,United States,12017
Bedford,37.3359,-79.5181,United States,7259
Abingdon,36.7089,-81.9711,United States,8083
Franklin,36.6831,-76.9386,United States,8913
Hopewell,37.2914,-77.2985,United States,22735
Buena Vista,37.7316,-79.3565,United States,6341
South Boston,36.7131,-78.9135,United States,8109
Christiansburg,37.1411,-80.4028,United States,22088
Colonial Heights,37.265,-77.3969,United States,17772
Newark,39.6777,-75.7573,United States,33398
Milford,38.9095,-75.4232,United States,20683
Middletown,39.4451,-75.7165,United States,32540
Millsboro,38.5865,-75.3018,United States,10403
Seaford,38.6539,-75.6118,United States,7736
Lewes,38.7784,-75.1455,United States,27008
Elsmere,39.7385,-75.5946,United States,6106
Georgetown,38.6899,-75.3872,United States,10136
Wilmington,39.7349,-75.5286,United States,71442
Ocean View,38.5357,-75.0991,United States,13612
Dover,39.16,-75.5204,United States,116114
New Castle,39.6689,-75.5684,United States,5357
Smyrna,39.2922,-75.6079,United States,11371
Washington,38.9047,-77.0163,United States,5191844
Kaukauna,44.2777,-88.2645,United States,15900
Oconomowoc,43.0993,-88.4952,United States,16526
Verona,42.9879,-89.5371,United States,12969
Platteville,42.7334,-90.4716,United States,12550
Rice Lake,45.4862,-91.7448,United States,9468
North Fond du Lac,43.8107,-88.4861,United States,5034
Windsor,43.2165,-89.3393,United States,6785
Howard,44.5703,-88.0924,United States,19410
Burlington,42.6748,-88.2724,United States,23990
Chippewa Falls,44.9358,-91.3903,United States,14084
Waupaca,44.3508,-89.0719,United States,7598
Lake Geneva,42.5825,-88.4283,United States,14974
Fitchburg,42.9859,-89.4255,United States,28875
Merrill,45.1818,-89.7005,United States,9818
Monona,43.054,-89.3334,United States,8179
Beaver Dam,43.4687,-88.8312,United States,18121
Little Chute,44.2889,-88.3184,United States,11250
Baldwin,44.9543,-92.3708,United States,5856
Mount Pleasant,42.7129,-87.8875,United States,26360
Shorewood,43.0913,-87.8863,United States,13368
Truth or Consequences,33.1851,-107.2587,United States,7365
Alamogordo,32.8834,-105.9627,United States,32782
Santa Fe,35.6619,-105.9818,United States,110208
Belen,34.6804,-106.7875,United States,7122
Hobbs,32.7281,-103.1597,United States,41021
Socorro,34.0544,-106.9064,United States,8554
Bloomfield,36.7265,-107.9792,United States,8645
Ruidoso,33.364,-105.6443,United States,9285
Albuquerque,35.1055,-106.6476,United States,759517
Las Cruces,32.3265,-106.7893,United States,134050
Lovington,32.9457,-103.3504,United States,12003
Taos,36.3868,-105.5802,United States,13799
Artesia,32.8479,-104.4277,United States,13816
Silver City,32.7783,-108.2699,United States,12202
Española,36.004,-106.0677,United States,26195
Roswell,33.3729,-104.5294,United States,49540
Burnet,30.7508,-98.2375,United States,5765
Roma-Los Saenz,26.4153,-99.006,United States,10265
Hondo,29.3532,-99.1621,United States,6772
Frisco,33.1551,-96.8219,United States,163656
Onalaska,30.8216,-95.1111,United States,7173
Waco,31.5597,-97.1882,United States,185680
Pampa,35.5479,-100.965,United States,17931
Sherman,33.6266,-96.6195,United States,66791
Cedar Hill,32.5809,-96.9592,United States,48343
Pasadena,29.6583,-95.1498,United States,153351
Woodway,31.4987,-97.2315,United States,8835
Vernon,34.148,-99.3,United States,10051
Crowley,32.578,-97.3584,United States,14969
Denver City,32.968,-102.8319,United States,5337
Bay City,28.9816,-95.9603,United States,18953
Irving,32.8584,-96.9702,United States,238289
Coppell,32.9639,-96.9907,United States,41360
Lucas,33.095,-96.5792,United States,7211
Marlin,31.3085,-96.8934,United States,5542
El Campo,29.1983,-96.2738,United States,11885
Arlington,32.6998,-97.1251,United States,392772
Addison,32.9587,-96.8356,United States,15368
Mexia,31.6809,-96.4833,United States,6885
Pharr,26.1687,-98.1904,United States,77320
Fort Worth,32.7813,-97.3466,United States,854113
White Oak,32.5313,-94.8564,United States,6364
Floresville,29.1403,-98.1627,United States,7053
Granbury,32.448,-97.7681,United States,34544
Nacogdoches,31.6131,-94.6527,United States,35525
Aubrey,33.3029,-96.9843,United States,5395
Gun Barrel City,32.3277,-96.1286,United States,15762
Brenham,30.1576,-96.3957,United States,16951
Rosenberg,29.5402,-95.8158,United States,36937
Vidor,30.1291,-93.9967,United States,10958
New Braunfels,29.6995,-98.1152,United States,73959
Alamo Heights,29.4828,-98.4681,United States,8284
Angleton,29.1689,-95.4288,United States,19491
Lubbock,33.5665,-101.8867,United States,261076
Mathis,28.0909,-97.817,United States,5927
Galveston,29.2487,-94.891,United States,46610
Levelland,33.5806,-102.3636,United States,14104
Corpus Christi,27.7173,-97.3822,United States,341570
Duncanville,32.646,-96.9127,United States,39457
Anna,33.3475,-96.5512,United States,15554
Galena Park,29.745,-95.2334,United States,11067
Lewisville,33.0453,-96.9823,United States,104659
DeSoto,32.5992,-96.8634,United States,52599
Port Lavaca,28.6181,-96.6278,United States,11963
Wichita Falls,33.9072,-98.5293,United States,99596
Rockport,28.0351,-97.0663,United States,19819
Sanger,33.3736,-97.1697,United States,6900
Watauga,32.8718,-97.2515,United States,24629
Willow Park,32.755,-97.6501,United States,5146
Mineola,32.6461,-95.4774,United States,5860
West University Place,29.7157,-95.4321,United States,15516
Kenedy,28.8176,-97.8518,United States,6288
Lake Jackson,29.052,-95.4518,United States,76721
McAllen,26.2203,-98.2457,United States,798187
Harker Heights,31.0578,-97.6443,United States,29757
Elgin,30.3529,-97.3887,United States,11510
Little Elm,33.1792,-96.9284,United States,42504
Kaufman,32.5775,-96.3121,United States,6714
Rhome,33.0645,-97.4779,United States,5830
Cleveland,30.3399,-95.0992,United States,10546
Athens,32.2053,-95.8348,United States,12266
Georgetown,30.6669,-97.694,United States,67140
Rio Grande City,26.3808,-98.8215,United States,48516
Fairview,33.1401,-96.6123,United States,8354
Canyon,34.9877,-101.9179,United States,15294
San Angelo,31.4424,-100.4503,United States,100472
Freeport,28.9428,-95.3622,United States,12153
Belton,31.0564,-97.4789,United States,20873
Portland,27.8858,-97.3201,United States,16618
Sinton,28.0402,-97.5147,United States,6020
Lumberton,30.2562,-94.2071,United States,12594
Alice,27.7556,-98.0653,United States,21172
Alamo,26.1795,-98.1183,United States,19220
Texarkana,33.4487,-94.0814,United States,80888
Decatur,33.2277,-97.5899,United States,6503
San Marcos,29.8766,-97.9311,United States,72928
Perryton,36.3931,-100.7974,United States,8868
Haltom City,32.8176,-97.2707,United States,44361
Cameron,30.8607,-96.9769,United States,5402
Boerne,29.7856,-98.7297,United States,14719
La Feria,26.1544,-97.8255,United States,7271
Pleasanton,28.9636,-98.494,United States,14503
Weatherford,32.7547,-97.7665,United States,41333
Melissa,33.2896,-96.5554,United States,8423
Hillsboro,32.0092,-97.1151,United States,8234
Waxahachie,32.4035,-96.8428,United States,34345
Mission,26.204,-98.3251,United States,83563
Dumas,35.8613,-101.9642,United States,15063
Keller,32.9337,-97.2256,United States,46646
Atlanta,33.1136,-94.1672,United States,5694
Rio Bravo,27.3648,-99.482,United States,7990
Uvalde,29.2153,-99.7782,United States,19026
Lampasas,31.0659,-98.1831,United States,7026
Hereford,34.8232,-102.4001,United States,15468
Fulshear,29.6931,-95.8792,United States,7925
Orange,30.1146,-93.7637,United States,19418
Bellmead,31.6025,-97.0896,United States,10306
Sunnyvale,32.7974,-96.5576,United States,6194
Friendswood,29.5109,-95.198,United States,39396
Azle,32.8954,-97.5379,United States,12064
Trophy Club,33.0038,-97.1897,United States,12166
Taylor,30.5743,-97.4233,United States,16019
Roma,26.4153,-99.006,United States,10265
Carrollton,32.9885,-96.9001,United States,133351
Lamesa,32.7333,-101.9542,United States,11627
Yoakum,29.2933,-97.1469,United States,5820
McKinney,33.1989,-96.6678,United States,223422
Bowie,33.5566,-97.844,United States,5068
Kirby,29.4611,-98.3859,United States,8640
Crystal City,28.691,-99.8257,United States,7459
Forney,32.7453,-96.4496,United States,35281
Woodcreek,30.0265,-98.1113,United States,5463
Kyle,30.0015,-97.8629,United States,39060
Webster,29.5317,-95.1188,United States,11075
Terrell Hills,29.4771,-98.4471,United States,5373
Deer Park,29.6897,-95.1151,United States,33782
Pecos,31.4046,-103.5057,United States,12973
Snyder,32.7136,-100.9108,United States,11938
Muleshoe,34.2292,-102.7284,United States,5105
Devine,29.1457,-98.9049,United States,6366
Laredo,27.5536,-99.489,United States,256752
Euless,32.8507,-97.0798,United States,54769
Commerce,33.242,-95.8999,United States,8685
Southlake,32.9545,-97.1503,United States,30991
Longview,32.5192,-94.7622,United States,100852
Wharton,29.3138,-96.1044,United States,8915
Post,33.1911,-101.3814,United States,5014
Port Isabel,26.0538,-97.2505,United States,14991
Hurst,32.8353,-97.1808,United States,39160
Kingsville,27.5095,-97.861,United States,25870
Royse City,32.9769,-96.3213,United States,12093
Murphy,33.0186,-96.6105,United States,20482
Ingleside,27.8709,-97.2072,United States,18461
Pflugerville,30.4544,-97.6053,United States,59245
West Tawakoni,32.8975,-96.0234,United States,8936
Farmers Branch,32.9272,-96.8804,United States,34988
Del Rio,29.3706,-100.8798,United States,44414
Manvel,29.4775,-95.3634,United States,8939
Allen,33.1087,-96.6735,United States,99179
San Juan,26.1902,-98.1522,United States,36663
Highland Village,33.0897,-97.0615,United States,16624
Seminole,32.7215,-102.6504,United States,7648
Hempstead,30.0975,-96.0795,United States,7236
Tomball,30.097,-95.6185,United States,11643
Bonham,33.588,-96.1901,United States,9990
Sugar Land,29.5956,-95.6283,United States,88177
Leon Valley,29.4954,-98.6141,United States,11314
San Elizario,31.5793,-106.2632,United States,9000
Port Arthur,29.8554,-93.9264,United States,157732
Marshall,32.537,-94.3515,United States,22014
Diboll,31.1881,-94.783,United States,5015
Amarillo,35.1999,-101.8297,United States,205821
Plano,33.0502,-96.7487,United States,286057
Mesquite,32.7621,-96.5888,United States,143736
Prosper,33.2394,-96.8088,United States,18379
Hitchcock,29.2945,-95.025,United States,7805
Plainview,34.1908,-101.7234,United States,24257
Colorado City,32.3994,-100.8582,United States,5740
Baytown,29.7607,-94.9628,United States,75992
La Grange,29.9129,-96.8767,United States,5399
North Richland Hills,32.8605,-97.218,United States,69798
Eagle Pass,28.7118,-100.4832,United States,54091
Giddings,30.1833,-96.9289,United States,5268
Seabrook,29.5751,-95.0236,United States,13656
Celina,33.3201,-96.7854,United States,8006
Bridge City,30.0298,-93.8406,United States,8165
Cibolo,29.5689,-98.2149,United States,27855
Gladewater,32.5435,-94.9453,United States,6427
Lindale,32.4933,-95.4069,United States,12171
Balch Springs,32.7194,-96.615,United States,25017
Lancaster,32.5922,-96.7737,United States,38867
Gatesville,31.444,-97.7333,United States,12147
Pearsall,28.8885,-99.0988,United States,10410
Garland,32.91,-96.6305,United States,234943
Gilmer,32.7317,-94.946,United States,5294
Robstown,27.7886,-97.6685,United States,12022
Stephenville,32.2148,-98.2205,United States,20213
Wake Village,33.424,-94.1188,United States,5455
La Porte,29.669,-95.0483,United States,35086
Leander,30.5707,-97.8587,United States,42761
Nederland,29.9707,-94.0015,United States,17294
Rowlett,32.9165,-96.5494,United States,61999
Kennedale,32.6434,-97.2173,United States,7840
Mineral Wells,32.8169,-98.0776,United States,14225
Joshua,32.4607,-97.3829,United States,6846
Beaumont,30.0849,-94.1451,United States,147935
Buda,30.0854,-97.844,United States,15023
Crockett,31.3177,-95.4564,United States,5924
Mount Pleasant,33.1613,-94.9717,United States,16715
Krum,33.2651,-97.2261,United States,5018
Richmond,29.5817,-95.7605,United States,12092
El Paso,31.8478,-106.431,United States,845059
Humble,29.992,-95.2656,United States,15561
Prairie View,30.085,-95.9897,United States,6434
Denton,33.2165,-97.1411,United States,432200
Harlingen,26.1914,-97.6977,United States,137119
Burkburnett,34.0748,-98.5671,United States,10265
Huntsville,30.705,-95.5545,United States,39476
Bulverde,29.7723,-98.4373,United States,5022
Silsbee,30.3456,-94.1764,United States,9710
Grapevine,32.9343,-97.0744,United States,51971
Forest Hill,32.662,-97.2664,United States,12947
Edinburg,26.3183,-98.1622,United States,87650
Carrizo Springs,28.5266,-99.8589,United States,6537
Hutchins,32.6421,-96.7093,United States,5639
Highland Park,32.8311,-96.8012,United States,9149
Littlefield,33.9191,-102.3349,United States,5605
Hidalgo,26.108,-98.2481,United States,13831
Helotes,29.5701,-98.6947,United States,8758
Cuero,29.1006,-97.2865,United States,10090
Selma,29.5866,-98.3134,United States,10088
Rockwall,32.9169,-96.4379,United States,43586
Midlothian,32.4716,-96.9879,United States,23689
Odessa,31.8831,-102.3407,United States,149088
Heath,32.8443,-96.4679,United States,8440
Sweetwater,32.4693,-100.4092,United States,10105
Robinson,31.4501,-97.1202,United States,11493
Marble Falls,30.5733,-98.2717,United States,6372
Jersey Village,29.8903,-95.5721,United States,7892
Palestine,31.7544,-95.6471,United States,18914
Henderson,32.1576,-94.796,United States,14859
Glenn Heights,32.5507,-96.8548,United States,12336
Bedford,32.8464,-97.135,United States,49528
Keene,32.3955,-97.3226,United States,6293
Bridgeport,33.2094,-97.7717,United States,6148
Lacy-Lakeview,31.6292,-97.1052,United States,6611
Round Rock,30.5253,-97.6659,United States,120892
Palmview,26.2302,-98.3791,United States,5745
Graham,33.1017,-98.5778,United States,8927
Willis,30.4308,-95.482,United States,6370
Bellaire,29.7039,-95.4622,United States,18593
Dallas,32.7938,-96.7659,United States,5634307
Lakeway,30.3557,-97.9805,United States,14641
Princeton,33.184,-96.5079,United States,9405
Corinth,33.1434,-97.0681,United States,21078
Jacinto City,29.7663,-95.2411,United States,10696
Donna,26.1468,-98.0559,United States,16518
Roanoke,33.015,-97.2267,United States,7804
Tyler,32.3184,-95.3065,United States,140857
Live Oak,29.5545,-98.3404,United States,15749
University Park,32.8506,-96.7937,United States,24905
Corsicana,32.0823,-96.4676,United States,22805
Breckenridge,32.7566,-98.9122,United States,5620
Cleburne,32.3585,-97.4172,United States,36185
Bee Cave,30.3097,-97.9625,United States,6535
Seguin,29.5892,-97.9656,United States,27415
Brady,31.1324,-99.3711,United States,5256
Slaton,33.4421,-101.6477,United States,5880
Alvin,29.382,-95.2924,United States,26164
Red Oak,32.5204,-96.786,United States,12522
San Benito,26.1298,-97.644,United States,24476
Midland,32.0278,-102.1107,United States,142680
Carthage,32.1526,-94.3368,United States,6469
Anthony,31.9876,-106.5933,United States,5584
Bryan,30.6661,-96.367,United States,83260
Terrell,32.7309,-96.2884,United States,16252
Austin,30.3038,-97.7545,United States,1633847
Wylie,33.0353,-96.517,United States,47701
Texas City,29.4127,-94.9658,United States,113847
Hewitt,31.452,-97.1962,United States,14322
Manor,30.3548,-97.5302,United States,8895
Universal City,29.5521,-98.3074,United States,20359
Los Fresnos,26.0741,-97.4801,United States,6651
Andrews,32.3211,-102.5522,United States,15113
Mont Belvieu,29.8522,-94.8789,United States,5584
Edna,28.9757,-96.6483,United States,5684
Progreso,26.0962,-97.9566,United States,5923
Beeville,28.4059,-97.7494,United States,18714
Cedar Park,30.5133,-97.818,United States,68918
Schertz,29.5652,-98.2541,United States,39453
Kerrville,30.0398,-99.1317,United States,30210
Sachse,32.9727,-96.5792,United States,25039
Sealy,29.7684,-96.1615,United States,5997
Kermit,31.854,-103.0924,United States,6465
Bastrop,30.1112,-97.3159,United States,15781
River Oaks,32.7767,-97.3984,United States,7740
Sullivan City,26.2752,-98.5644,United States,5966
Everman,32.6296,-97.2828,United States,6374
Lago Vista,30.4521,-97.991,United States,5792
Seagoville,32.653,-96.5455,United States,16093
Whitehouse,32.2228,-95.2222,United States,8269
Weslaco,26.1669,-97.9859,United States,40033
Monahans,31.6291,-103.0414,United States,8442
White Settlement,32.7554,-97.4605,United States,17204
Missouri City,29.5634,-95.5377,United States,74561
Stafford,29.6272,-95.5654,United States,18422
Gonzales,29.5126,-97.4472,United States,7279
Conroe,30.3174,-95.4705,United States,82286
La Marque,29.369,-94.9957,United States,16457
Katy,29.7911,-95.8268,United States,17116
Borger,35.6598,-101.4012,United States,13179
Liberty,30.049,-94.7903,United States,6338
Aransas Pass,27.8881,-97.1128,United States,8393
Alpine,30.364,-103.6651,United States,6097
Raymondville,26.4759,-97.7769,United States,14339
Brownfield,33.1757,-102.273,United States,9649
Sulphur Springs,33.1421,-95.6124,United States,14850
Lufkin,31.3206,-94.729,United States,46325
Dickinson,29.454,-95.0587,United States,20074
Flower Mound,33.0344,-97.1147,United States,73547
Brownwood,31.7124,-98.9765,United States,22551
Horizon City,31.6799,-106.1903,United States,19266
Abilene,32.4543,-99.7384,United States,115285
Alton,26.2887,-98.3105,United States,16895
Mercedes,26.1533,-97.9128,United States,16624
Paris,33.6685,-95.5445,United States,26175
Denison,33.757,-96.5661,United States,23654
The Colony,33.0926,-96.8977,United States,42408
Saginaw,32.8649,-97.3649,United States,22526
Lockhart,29.8785,-97.6831,United States,13142
Fredericksburg,30.2669,-98.8759,United States,12442
Benbrook,32.6767,-97.4629,United States,22948
Santa Fe,29.3891,-95.1005,United States,13205
Rockdale,30.6544,-97.009,United States,5490
Port Neches,29.9765,-93.9459,United States,12809
Temple,31.1077,-97.3899,United States,100641
Mansfield,32.5692,-97.1208,United States,65631
League City,29.4873,-95.109,United States,102010
West Columbia,29.1418,-95.6488,United States,5012
Center,31.795,-94.179,United States,5443
South Houston,29.6611,-95.2285,United States,17463
Richardson,32.9717,-96.7092,United States,113347
Ennis,32.3255,-96.6369,United States,18956
Granite Shoals,30.5895,-98.3778,United States,5808
Luling,29.6817,-97.6466,United States,5843
Clute,29.0273,-95.3972,United States,11586
Navasota,30.3869,-96.0895,United States,8845
Groves,29.9457,-93.9164,United States,15758
Houston,29.7871,-95.3936,United States,5424720
Windcrest,29.5148,-98.3819,United States,5858
Elsa,26.2979,-97.9937,United States,6624
Dalhart,36.0579,-102.5123,United States,8083
College Station,30.5857,-96.296,United States,204710
Grand Prairie,32.6869,-97.0209,United States,190682
Victoria,28.8284,-96.9848,United States,68845
Socorro,31.6385,-106.26,United States,33277
Burleson,32.52,-97.3341,United States,45016
Big Spring,32.2387,-101.4802,United States,29267
Colleyville,32.8913,-97.1486,United States,26152
Jasper,30.9221,-93.9947,United States,7860
Gainesville,33.6391,-97.1488,United States,16058
Killeen,31.0758,-97.7286,United States,243947
Lake Dallas,33.1277,-97.0234,United States,7881
Kilgore,32.3979,-94.8603,United States,18246
Brownsville,25.9981,-97.4566,United States,228534
Aledo,32.6973,-97.607,United States,6722
Greenville,33.1115,-96.1094,United States,24753
Dayton,30.0358,-94.9024,United States,12895
Pearland,29.5585,-95.3201,United States,113570
Fair Oaks Ranch,29.7454,-98.6396,United States,8645
San Antonio,29.4722,-98.5247,United States,1976787
Fort Stockton,30.8926,-102.8847,United States,9601
Iowa Park,33.9623,-98.6819,United States,6292
Copperas Cove,31.118,-97.9135,United States,32808
Fate,32.9401,-96.3864,United States,10703
Converse,29.513,-98.3079,United States,22702
Hutto,30.5375,-97.5515,United States,23832
Richland Hills,32.8095,-97.2273,United States,8121
Jacksonville,31.9642,-95.2617,United States,14418
Jennings,30.2233,-92.6582,United States,9617
Breaux Bridge,30.2829,-91.9044,United States,19072
Opelousas,30.5279,-92.0851,United States,25390
Denham Springs,30.4743,-90.9594,United States,10335
Oakdale,30.8157,-92.6542,United States,7801
Westwego,29.9058,-90.1434,United States,8533
Zachary,30.6654,-91.1607,United States,16760
Crowley,30.2174,-92.3752,United States,14678
Sulphur,30.2304,-93.3556,United States,20272
Youngsville,30.096,-91.9961,United States,12709
Houma,29.5799,-90.7058,United States,146174
Ponchatoula,30.4404,-90.4428,United States,7209
Monroe,32.5184,-92.0775,United States,117673
Carencro,30.3115,-92.0385,United States,8752
Gonzales,30.213,-90.9234,United States,10832
Ruston,32.5329,-92.6364,United States,28371
Covington,30.4808,-90.1125,United States,10310
Jonesboro,32.2348,-92.7098,United States,5449
Gretna,29.91,-90.0516,United States,17897
Ferriday,31.6343,-91.5562,United States,5625
Pineville,31.3414,-92.4096,United States,14480
New Roads,30.6959,-91.4537,United States,7687
Shreveport,32.4659,-93.7959,United States,291749
Slidell,30.2881,-89.7828,United States,94320
New Orleans,30.0687,-89.9288,United States,1024421
Saint Gabriel,30.2536,-91.1013,United States,7205
Patterson,29.6909,-91.3096,United States,6061
Natchitoches,31.7317,-93.0978,United States,19759
Benton,32.6906,-93.74,United States,5680
Lafayette,30.2097,-92.0314,United States,267376
West Monroe,32.5121,-92.1513,United States,12922
Harahan,29.9374,-90.2031,United States,9360
Hammond,30.5059,-90.4561,United States,69616
Springhill,33.0019,-93.4613,United States,5759
Gramercy,30.061,-90.6929,United States,14584
Grambling,32.5276,-92.7124,United States,5217
Rayne,30.2403,-92.2668,United States,9599
Minden,32.6187,-93.2762,United States,12822
Kenner,30.0109,-90.2549,United States,67089
Central,30.5593,-91.0369,United States,28529
Saint Martinville,30.1264,-91.8319,United States,7197
Marksville,31.1245,-92.0652,United States,7273
Eunice,30.4904,-92.4191,United States,11803
Bogalusa,30.7812,-89.8633,United States,11894
Thibodaux,29.7942,-90.8164,United States,14610
Plaquemine,30.2834,-91.2429,United States,6780
Ville Platte,30.6901,-92.2745,United States,9126
DeRidder,30.8467,-93.2931,United States,13934
Bastrop,32.7749,-91.9058,United States,13010
Mansfield,32.0355,-93.7004,United States,5954
Winnsboro,32.1651,-91.721,United States,5166
Alexandria,31.2923,-92.47,United States,82995
Broussard,30.1394,-91.9539,United States,11507
Baker,30.5833,-91.1578,United States,13628
Mandeville,30.375,-90.0906,United States,95576
Donaldsonville,30.0954,-90.9925,United States,16103
Baton Rouge,30.4422,-91.1314,United States,589675
Abbeville,29.9751,-92.1265,United States,20139
Walker,30.4848,-90.8653,United States,6404
Tallulah,32.4067,-91.1916,United States,8790
Morgan City,29.7041,-91.1919,United States,30061
Port Allen,30.4456,-91.2098,United States,5102
Jeanerette,29.9157,-91.6758,United States,6580
Leesville,31.1394,-93.2743,United States,9131
Lake Charles,30.203,-93.215,United States,153097
New Iberia,30.0049,-91.8203,United States,30386
Franklin,29.7851,-91.5098,United States,13706
Bossier City,32.5227,-93.6665,United States,68485
Scott,30.2394,-92.0949,United States,8733
Shelby,35.289,-81.5416,United States,27288
Roanoke Rapids,36.4453,-77.6491,United States,23546
Marvin,34.989,-80.8034,United States,6377
Wake Forest,35.963,-78.5144,United States,40112
New Bern,35.0956,-77.0723,United States,51491
Burlington,36.0761,-79.4692,United States,126491
Hamlet,34.8891,-79.7098,United States,6391
Black Mountain,35.6142,-82.3275,United States,8384
Waynesville,35.4853,-82.9996,United States,9958
Swansboro,34.6958,-77.1357,United States,19459
Davidson,35.4861,-80.8272,United States,12452
Mount Holly,35.3079,-81.0132,United States,14495
Forest City,35.3339,-81.8702,United States,25817
Elizabeth City,36.2946,-76.2357,United States,22934
Roxboro,36.3905,-78.9811,United States,9644
Weddington,35.0228,-80.7383,United States,10642
Oak Ridge,36.1737,-79.9918,United States,6827
Wesley Chapel,34.9985,-80.6904,United States,8596
Zebulon,35.8311,-78.3185,United States,5159
Williamston,35.8469,-77.0659,United States,5328
Laurinburg,34.7597,-79.4781,United States,20514
Clayton,35.6591,-78.4477,United States,20260
Summerfield,36.1972,-79.8999,United States,11033
Whiteville,34.3306,-78.7014,United States,7605
King,36.2767,-80.356,United States,7025
Salisbury,35.6658,-80.4911,United States,34001
Monroe,35.0062,-80.5593,United States,34818
Pinehurst,35.1922,-79.4682,United States,44070
Albemarle,35.36,-80.1921,United States,16929
Smithfield,35.5139,-78.3496,United States,30375
Trinity,35.8756,-80.0093,United States,6671
Conover,35.7156,-81.2169,United States,8331
Winterville,35.5288,-77.3993,United States,9447
Hickory,35.7425,-81.323,United States,215120
Charlotte,35.208,-80.8308,United States,1438351
Mint Hill,35.1781,-80.6538,United States,26236
Newton,35.6631,-81.2333,United States,13042
Rolesville,35.9249,-78.4654,United States,6962
Archer Lodge,35.6909,-78.3744,United States,14907
Marion,35.6776,-82.0016,United States,13383
Pineville,35.0864,-80.8915,United States,8593
Stokesdale,36.2318,-79.9833,United States,5336
Tabor City,34.154,-78.8739,United States,6401
Clinton,35.0007,-78.3322,United States,9577
Thomasville,35.8813,-80.0807,United States,27030
Butner,36.1285,-78.7501,United States,17224
Elon,36.1009,-79.5083,United States,10147
Raleigh,35.8323,-78.6441,United States,1005457
Sanford,35.4822,-79.1773,United States,34339
Selma,35.5436,-78.2954,United States,6589
Carolina Beach,34.0396,-77.8966,United States,6211
Asheboro,35.7159,-79.8128,United States,39496
Holly Springs,35.6544,-78.8392,United States,33260
Matthews,35.1196,-80.7101,United States,31495
Havelock,34.9078,-76.8985,United States,21083
Manteo,35.9013,-75.661,United States,5297
Woodfin,35.6454,-82.5911,United States,6383
Rocky Mount,35.9675,-77.8047,United States,65851
Concord,35.3939,-80.6358,United States,244273
Kill Devil Hills,36.0167,-75.6699,United States,20345
Hendersonville,35.3239,-82.4579,United States,13840
Fletcher,35.4315,-82.5038,United States,8079
Angier,35.5069,-78.7395,United States,5096
Mebane,36.0894,-79.2734,United States,14117
Boone,36.2109,-81.6673,United States,25039
Kannapolis,35.4766,-80.6391,United States,47839
Leland,34.2035,-78.0293,United States,18843
Goldsboro,35.3777,-77.9721,United States,59969
Chapel Hill,35.9271,-79.0387,United States,59246
Wadesboro,34.9646,-80.0746,United States,5445
Wilson,35.7311,-77.9284,United States,49644
Henderson,36.3259,-78.4155,United States,20584
Dunn,35.311,-78.6132,United States,15798
Pembroke,34.6777,-79.1945,United States,7526
Lexington,35.8017,-80.2682,United States,19105
Washington,35.5587,-77.0546,United States,16526
Knightdale,35.7921,-78.4968,United States,14794
Brevard,35.2437,-82.7266,United States,13486
Mount Airy,36.5084,-80.6156,United States,19379
Taylorsville,35.9175,-81.1756,United States,5392
Gibsonville,36.0989,-79.5425,United States,7029
Statesville,35.784,-80.8713,United States,26506
Cornelius,35.4733,-80.8833,United States,28515
Aberdeen,35.1345,-79.4314,United States,7502
Lenoir,35.9059,-81.5269,United States,17973
Mills River,35.3855,-82.5854,United States,7168
Cary,35.7815,-78.8162,United States,162320
